,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
52,Chính Chủ Bán Biệt Thự Lam Sơn P2 Tân Bình,"Đường Lam Sơn, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],216 m²,[],4 phòng,4 phòng,[],[],12 m,18 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"129,63 triệu/m²",28 tỷ- 216 m2đ
53,Nhà Phố HXH đường Phạm Văn Bạch P15 .QTB TP HCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],82 m²,252 m²,4 phòng,4 phòng,[],[],5000 m,18000 m,['Tây'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"115,85 triệu/m²","9,5 tỷ- 82 m2đ"
54,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
55,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
56,Biệt Thự Đẹp Lung Linh Đường Hoàng Kế Viêm K300 TB,"23D, Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],160 m²,450 m²,5 phòng,5 phòng,5,[],8 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"167,5 triệu/m²","26,8 tỷ- 160 m2đ"
57,1 trệt 3 lầu 64m2 đường âu cơ f10 q tân bình,"563 /32 /32 /8, Âu Cơ, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],64.4 m²,220 m²,4 phòng,4 phòng,[],[],3.8 m,17 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],125 triệu/m²,8 tỷ- 64.4 m2đ
58,Bán Biệt Thự nội thất cao cấp Nguyễn Trọng Tuyển,"Đường Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],155 m²,241 m²,5 phòng,6 phòng,[],[],10 m,15 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"219,35 triệu/m²",34 tỷ- 155 m2đ
59,"🛑Nhà Bàu Cát, P12, DT: 5x22m, 3 lầu mới","bàu cát, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],120 m²,360 m²,9 phòng,Nhiều hơn 6 phòng,[],[],5 m,22 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Nở hậu'],[],"89,92 triệu/m²","10,79 tỷ- 120 m2đ"
60,"bán nhà HXH Trần Văn Hoàng 52m2,4PN chỉ 6.05 tỷ","Đường Trần Văn Hoàng, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,250 m²,4 phòng,4 phòng,[],[],4 m,13 m,[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"116,35 triệu/m²","6,05 tỷ- 52 m2đ"
61,"Biệt Thự Mê Công Hầm + 2 Tầng, Phổ Quang, Tân Bình","3, Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],140 m²,350 m²,4 phòng,4 phòng,3,[],8 m,19 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],200 triệu/m²,28 tỷ- 140 m2đ
62,biet thu 1 tret 2 lau,"521/25, Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],275 m²,800 m²,3 phòng,[],[],[],12 m,25 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"141,82 triệu/m²",39 tỷ- 275 m2đ
