,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
77,"căn nhà ngang 6,5 ngay lottemart GÒ VẤP","Đường Thống Nhất, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],97 m²,350 m²,5 phòng,6 phòng,4,[],6.5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"101,03 triệu/m²","9,8 tỷ- 97 m2đ"
78,Villa phố hiện đại quang trung p8 giá cực kỳ mềm,"22/18c, Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,210 m²,4 phòng,6 phòng,[],[],5500 m,10000 m,['Đông'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"133,6 triệu/m²","6,68 tỷ- 50 m2đ"
79,"Biệt thự Mini 1 trệt,3Lầu 312m2 P8,QGV TP HCM","Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],104 m²,312 m²,5 phòng,4 phòng,[],[],8500 m,13000 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"89,42 triệu/m²","9,3 tỷ- 104 m2đ"
80,"căn nhà ngang 6,5 ngay lottemart GÒ VẤP","Đường Thống Nhất, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],97 m²,350 m²,5 phòng,6 phòng,4,[],6.5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"101,03 triệu/m²","9,8 tỷ- 97 m2đ"
81,Tôi CC cần tiền bán nhanh nhà HXH 854 thống nhất,"854/40/3f, Thống Nhât, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,121 m²,4 phòng,4 phòng,[],[],4 m,13 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"92,59 triệu/m²",5 tỷ- 54 m2đ
82,Chính Chủ kẹt Tiền bán Gấp Trong Tháng,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,51 m²,4 phòng,4 phòng,[],[],4.1 m,13 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"88,46 triệu/m²","4,6 tỷ- 52 m2đ"
83,"4×18 3 lầu hẻm 6m Phạm Văn Chiêu,P9,Gò Vấp","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],66 m²,235 m²,4 phòng,6 phòng,[],[],4 m,18 m,[],[],['Đang chờ sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],136.060 đ/m²,"8,98 triệu- 66 m2đ"
84,"Nhà 336/14B Phan Huy Ích, P12, GV, 4x11,5m, 5,95tỷ","336/14B, Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],44 m²,171 m²,4 phòng,3 phòng,5,[],4 m,11 m,['Đông Bắc'],[],['Đang chờ sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"135,23 triệu/m²","5,95 tỷ- 44 m2đ"
85,Tôi CC cần tiền bán căn nhà phố tâm huyết mới đẹp,"380/88/1, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,160 m²,5 phòng,3 phòng,4,[],4 m,14 m,['Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,27 triệu/m²","5,9 tỷ- 55 m2đ"
86,Nhà Mới Thiết Bị nội thất cao cấp,"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],51 m²,51 m²,5 phòng,4 phòng,[],[],4.3 m,12.5 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"115,69 triệu/m²","5,9 tỷ- 51 m2đ"
87,NHÀ PHỐ HXT SIÊU ĐẸP SANG TRỌNG ĐÓN TẾT 2021,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],65 m²,260 m²,4 phòng,5 phòng,[],[],4 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,38 triệu/m²","6,98 tỷ- 65 m2đ"
88,NHÀ KHU ĐỒNG BỘ ĐẸP ĐƯỜNG 10M CHÍNH CHỦ,"Đường Lê Văn Thọ, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,260 m²,5 phòng,5 phòng,[],[],4 m,14 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"123,21 triệu/m²","6,9 tỷ- 56 m2đ"
